,playerId,marketValueEUR,country,leagueId,leagueName,goals,assists,minutesPlayed,avgRating,xG_nonPenalty,shots,xA,accuratePasses,chancesCreated,dribbles,touches,is_attacker,age,leagueScore,marketValueEUR_log,country_encoded
3125,1279726,720000,Spain,38,1,0,0,261,6.35,0.13,3,0.05,118,0,0,172,0,21,74.9,13.487007879880162,110
3126,766797,2600000,Austria,38,1,4,3,1192,7.39,2.92,30,2.41,260,28,27,752,1,27,74.9,14.77102238760702,6
3129,1135609,3500000,Denmark,38,1,1,2,484,7.03,3.44,27,1.52,242,25,25,630,1,21,74.9,15.068273812173887,34
3130,1233202,1200000,Norway,38,1,0,0,218,5.98,1.56,10,0.07,21,3,5,145,1,21,74.9,13.997832948091215,91
3131,1515220,450000,Mali,38,1,0,0,166,6.1,1.5,9,0.41,68,3,14,192,1,18,74.9,13.017005083966255,76
3132,557807,1300000,Austria,38,1,0,0,433,7.05,1.69,11,0.83,534,12,6,889,0,28,74.9,14.077875591662238,6
3133,614573,740000,Austria,38,1,0,0,198,5.84,1.33,16,1.27,369,11,4,687,0,30,74.9,13.51440681653079,6
3134,1185210,850000,Austria,38,1,0,0,509,6.47,0.94,22,1.21,478,12,12,937,0,22,74.9,13.652992804936396,6
3135,1199243,420000,Austria,38,1,0,0,537,6.5,0.52,11,0.89,744,7,17,1262,0,20,74.9,12.948012371209098,6
3136,1276078,3000000,Austria,38,1,0,0,565,6.69,6.27,53,4.16,872,44,33,1586,0,23,74.9,14.914123179965662,6
3138,118335,1500000,Austria,38,1,0,1,182,6.6,7.85,53,1.49,204,16,7,534,1,35,74.9,14.220976332738882,6
3139,944385,950000,Sweden,38,1,1,1,334,6.97,0.89,10,0.55,129,8,10,259,1,22,74.9,13.76421831620775,112
3140,1024292,3300000,Austria,38,1,4,0,420,7.61,6.9,72,7.13,497,61,65,1427,1,25,74.9,15.009433329466965,6
3141,1199119,500000,Austria,38,1,0,0,252,6.17,0.8,4,0.19,52,2,2,136,1,23,74.9,13.122365377402328,6
3142,1232205,940000,Austria,38,1,0,1,477,6.57,5.15,39,2.61,418,27,31,1010,1,22,74.9,13.753636218075409,6
3143,1286192,750000,France,38,1,1,0,269,6.47,5.03,30,1.39,116,10,17,356,1,21,74.9,13.527829818844937,42
3144,1622055,250000,France,38,1,0,0,192,6.58,0.16,3,0.32,35,5,6,100,0,22,74.9,12.429220196836383,42
3145,264845,350000,Austria,38,1,0,2,397,6.85,0.6,10,3.87,547,19,3,956,0,31,74.9,12.765691290604371,6
3146,951953,520000,Mali,38,1,0,0,318,6.43,1.59,17,0.56,587,6,16,1085,0,23,74.9,13.161586013632684,76
3147,1185211,750000,Mali,38,1,0,1,504,7.5,0.84,15,1.1,818,14,33,1407,0,22,74.9,13.527829818844937,76
3148,459264,630000,Austria,38,1,0,1,480,6.64,1.78,18,3.01,235,23,11,619,1,30,74.9,13.353476685668044,6
3149,488196,440000,Austria,38,1,2,0,402,6.98,3.94,28,3.36,505,37,32,1078,1,26,74.9,12.994532278619134,6
3151,687328,2000000,Austria,38,1,2,1,593,7.0,8.7,53,2.17,265,15,9,595,1,26,74.9,14.508658238524095,6
3152,1200016,620000,France,38,1,0,0,193,6.07,2.51,18,2.03,210,12,25,504,1,22,74.9,13.3374763699232,42
3153,1513536,300000,Austria,38,1,1,0,223,6.37,2.4,11,0.78,53,5,7,217,1,19,74.9,12.611541086966115,6
3154,842856,650000,Spain,140,22,0,1,1650,6.75,0.0,13,0.0,463,8,1,931,0,26,77.0,13.384729180332174,110
3156,1225420,750000,Spain,140,22,1,2,2442,6.88,0.0,11,0.0,932,37,15,1439,0,23,77.0,13.527829818844937,110
3157,1228047,500000,France,140,22,1,1,814,6.57,0.0,5,0.0,306,6,4,540,0,23,77.0,13.122365377402328,42
3158,1287470,300000,Spain,140,22,0,0,963,6.42,0.0,3,0.0,187,1,1,435,0,24,77.0,12.611541086966115,110
3159,1323510,550000,Spain,140,22,1,1,2545,7.0,0.0,16,0.0,988,35,22,1652,0,26,77.0,13.217675375388819,110
3160,629041,1200000,Italy,140,22,1,1,718,6.31,0.0,15,0.0,50,5,0,158,1,28,77.0,13.997832948091215,64
3161,1088053,550000,Spain,140,22,0,0,322,6.38,0.0,5,0.0,105,2,0,175,1,24,77.0,13.217675375388819,110
3162,1094493,350000,Uruguay,140,22,1,0,625,6.23,0.0,11,0.0,84,1,16,263,1,23,77.0,12.765691290604371,121
3163,1169595,1000000,Morocco,140,22,5,4,2476,7.01,0.0,52,0.0,481,24,51,1311,1,23,77.0,13.815511557963774,84
3164,1205433,550000,Spain,140,22,3,0,1053,6.61,0.0,15,0.0,101,6,8,345,1,25,77.0,13.217675375388819,110
3165,1282015,3500000,Spain,140,22,15,2,2462,7.03,0.0,69,0.0,452,24,26,1137,1,22,77.0,15.068273812173887,110
3166,193226,850000,Spain,140,22,1,6,2054,7.01,0.0,11,0.0,968,50,27,1471,0,33,77.0,13.652992804936396,110
3168,358136,750000,Spain,140,22,1,2,2195,6.96,0.0,9,0.0,1057,18,6,1493,0,28,77.0,13.527829818844937,110
3169,746607,1500000,Argentina,140,22,2,1,1284,6.69,0.0,8,0.0,470,2,10,734,0,26,77.0,14.220976332738882,3
3170,784246,2500000,Spain,140,22,8,7,1991,7.18,0.0,60,0.0,473,47,33,1232,0,28,77.0,14.731801689838349,110
3171,809507,650000,Spain,140,22,0,0,809,6.83,0.0,4,0.0,184,5,12,406,0,26,77.0,13.384729180332174,110
3172,815187,1900000,Cameroon,140,22,1,0,2248,6.93,0.0,18,0.0,1030,13,11,1487,0,27,77.0,14.45736497045232,18
3173,1280202,450000,Spain,140,22,0,1,437,6.69,0.0,11,0.0,75,5,15,233,0,20,77.0,13.017005083966255,110
3174,1287783,1000000,Guinea,140,22,0,0,1077,6.77,0.0,9,0.0,445,11,14,729,0,23,77.0,13.815511557963774,52
3175,770328,950000,France,252,3,1,1,138,6.91,0.0,24,0.0,238,6,18,516,1,24,77.0,13.76421831620775,42
3178,1256237,950000,Spain,140,22,11,1,2508,6.69,0.0,71,0.0,302,19,8,911,1,24,77.0,13.76421831620775,110
3179,681434,630000,Spain,140,22,0,0,1474,6.66,0.0,23,0.0,733,25,1,1124,0,29,77.0,13.353476685668044,110
3180,710807,2100000,Spain,140,22,1,2,1011,6.59,0.0,26,0.0,360,21,11,706,0,25,77.0,14.557448378884015,110
3181,791263,920000,Spain,140,22,4,2,1912,6.76,0.0,53,0.0,562,29,19,996,0,29,77.0,13.732130035981154,110
3182,820743,750000,Spain,140,22,5,2,1072,6.58,0.0,29,0.0,240,12,22,577,0,25,77.0,13.527829818844937,110
3183,964579,620000,France,140,22,1,1,1313,6.7,0.0,11,0.0,391,8,21,768,0,26,77.0,13.3374763699232,42
3184,1119683,950000,Spain,140,22,0,0,2263,6.83,0.0,6,0.0,759,10,9,1272,0,24,77.0,13.76421831620775,110
3185,1202526,500000,Spain,140,22,2,3,1313,6.5,0.0,18,0.0,425,14,9,773,0,23,77.0,13.122365377402328,110
3186,1323207,600000,Spain,140,22,2,5,1773,6.83,0.0,31,0.0,305,37,26,911,0,27,77.0,13.304686600863562,110
3187,640725,1500000,Spain,140,22,14,4,3096,7.37,0.0,68,0.0,980,64,22,1883,1,28,77.0,14.220976332738882,110
3188,930604,650000,Spain,140,22,1,1,1416,6.23,0.0,37,0.0,204,14,7,565,1,29,77.0,13.384729180332174,110
3189,1127224,2500000,Spain,140,22,7,3,2260,6.92,0.0,49,0.0,351,20,19,889,1,23,77.0,14.731801689838349,110
3190,243163,650000,Spain,140,22,0,0,2660,6.89,0.0,34,0.0,871,19,10,1548,0,34,77.0,13.384729180332174,110
3191,731654,350000,Spain,140,22,1,0,1070,6.66,0.0,25,0.0,559,17,25,872,0,26,77.0,12.765691290604371,110
3192,1130568,1300000,Spain,140,22,9,0,2403,6.73,0.0,45,0.0,403,14,21,1018,0,24,77.0,14.077875591662238,110
3193,1167189,250000,Morocco,140,22,0,0,246,6.56,0.0,0,0.0,116,3,2,188,0,25,77.0,12.429220196836383,84
3194,1204395,350000,Spain,140,22,2,3,1810,6.48,0.0,33,0.0,338,22,7,965,0,23,77.0,12.765691290604371,110
3195,1322880,700000,Spain,140,22,4,4,2997,7.3,0.0,32,0.0,1477,45,12,2195,0,25,77.0,13.45883704259595,110
3196,303935,450000,Spain,140,22,8,0,1439,6.39,0.0,44,0.0,231,6,9,576,1,32,77.0,13.017005083966255,110
3197,352364,150000,Spain,140,22,0,2,1342,6.52,0.0,14,0.0,386,14,9,708,1,33,77.0,11.918397239722838,110
3198,599425,850000,Romania,140,22,3,1,1395,6.24,0.0,32,0.0,152,8,8,532,1,31,77.0,13.652992804936396,99
3199,917522,1500000,Ghana,140,22,0,0,816,6.15,0.0,18,0.0,144,9,12,384,1,26,77.0,14.220976332738882,47
3200,1031321,650000,Spain,140,22,8,3,1909,6.66,0.0,55,0.0,305,19,14,733,1,26,77.0,13.384729180332174,110
3201,202639,1700000,Spain,140,22,1,0,2091,6.93,0.0,5,0.0,980,11,11,1447,0,32,77.0,14.346139397261565,110
3202,637670,1100000,Brazil,140,22,1,7,3026,7.27,0.0,33,0.0,1751,28,27,2614,0,26,77.0,13.910821646859095,14
3204,1007717,14000000,Spain,140,22,2,2,1122,6.7,0.0,9,0.0,605,15,6,982,0,23,77.0,16.454567959008102,110
3205,1050828,600000,Spain,140,22,3,4,2635,6.88,0.0,48,0.0,821,44,16,1367,0,22,77.0,13.304686600863562,110
3206,190461,900000,Spain,140,22,1,0,562,6.41,0.0,14,0.0,56,3,1,159,1,33,77.0,13.710151153416941,110
3207,441441,1000000,Spain,140,22,9,4,2395,7.38,0.0,81,0.0,1105,62,24,1890,1,30,77.0,13.815511557963774,110
3208,482512,2000000,Spain,140,22,4,1,801,6.47,0.0,30,0.0,95,13,4,248,1,35,77.0,14.508658238524095,110
3209,552625,1000000,Spain,140,22,9,6,2715,7.03,0.0,82,0.0,440,30,26,1155,1,30,77.0,13.815511557963774,110
3210,636565,950000,Spain,140,22,16,2,2179,7.15,0.0,77,0.0,286,20,22,876,1,28,77.0,13.76421831620775,110
3211,676517,3200000,Spain,140,22,4,3,1771,6.79,0.0,32,0.0,537,27,22,1146,1,32,77.0,14.978661680269907,110
3212,1054033,6200000,USA,140,22,2,0,268,6.63,0.0,11,0.0,39,1,9,157,1,22,77.0,15.64006001130563,119
3213,202610,850000,Spain,140,22,1,2,1371,6.82,0.0,23,0.0,593,50,33,1154,0,34,77.0,13.652992804936396,110
3214,523387,650000,Spain,140,22,1,2,1885,6.56,0.0,21,0.0,528,24,8,1015,0,31,77.0,13.384729180332174,110
3215,574186,950000,Spain,140,22,4,1,2315,7.04,0.0,37,0.0,731,45,17,1472,0,29,77.0,13.76421831620775,110
3216,670029,550000,Spain,140,22,2,2,2786,7.05,0.0,22,0.0,1013,12,12,1717,0,31,77.0,13.217675375388819,110
3217,703526,250000,Spain,140,22,0,0,341,6.39,0.0,3,0.0,154,1,0,234,0,30,77.0,12.429220196836383,110
3218,916546,1500000,Spain,140,22,8,8,3127,7.32,0.0,96,0.0,1258,68,50,2415,0,26,77.0,14.220976332738882,110
3219,970566,950000,Spain,140,22,0,3,2955,7.1,0.0,28,0.0,1242,32,28,1905,0,26,77.0,13.76421831620775,110
3220,1127223,420000,Spain,140,22,1,1,437,6.58,0.0,6,0.0,271,10,4,392,0,22,77.0,12.948012371209098,110
3221,391165,1500000,Spain,140,22,4,3,1169,6.56,0.0,35,0.0,147,15,8,463,1,30,77.0,14.220976332738882,110
3222,640856,950000,Spain,140,22,9,2,2007,6.67,0.0,75,0.0,324,12,22,817,1,29,77.0,13.76421831620775,110
3223,847603,1100000,England,140,22,0,0,239,6.38,0.0,6,0.0,138,3,3,230,1,24,77.0,13.910821646859095,38
3224,850006,1700000,Spain,140,22,3,4,1891,6.58,0.0,57,0.0,322,28,14,926,1,26,77.0,14.346139397261565,110
3225,451943,850000,Spain,140,22,11,1,2617,6.81,0.0,60,0.0,567,18,20,1072,0,32,77.0,13.652992804936396,110
3226,814625,2300000,Spain,140,22,0,0,446,6.5,0.0,9,0.0,184,6,1,293,0,27,77.0,14.648420115681892,110
3227,822808,1600000,Spain,140,22,1,2,2319,7.12,0.0,41,0.0,1072,46,23,1825,0,26,77.0,14.285514812209815,110
3228,893399,750000,Spain,140,22,1,1,1375,6.51,0.0,8,0.0,473,3,9,777,0,27,77.0,13.527829818844937,110
3229,1183650,3500000,Spain,140,22,3,1,1707,7.03,0.0,25,0.0,541,23,8,1010,0,22,77.0,15.068273812173887,110
3230,1392232,2000000,Spain,140,22,0,2,2357,7.13,0.0,2,0.0,1156,15,5,1604,0,24,77.0,14.508658238524095,110
3231,193224,1600000,Spain,140,22,0,0,547,6.01,0.0,13,0.0,104,9,2,263,1,34,77.0,14.285514812209815,110
3232,488970,1500000,Turkiye,140,22,0,0,1126,6.34,0.0,24,0.0,128,4,11,349,1,30,77.0,14.220976332738882,118
3233,719063,2300000,Spain,140,22,2,2,885,6.43,0.0,19,0.0,222,12,10,526,1,27,77.0,14.648420115681892,110
3234,867647,3300000,Spain,140,22,4,1,1608,6.57,0.0,31,0.0,335,12,8,781,1,23,77.0,15.009433329466965,110
3235,1102708,2500000,Spain,140,22,1,1,2049,6.79,0.0,26,0.0,464,23,45,1119,1,22,77.0,14.731801689838349,110
3236,1203946,3500000,Spain,140,22,4,0,2123,6.53,0.0,45,0.0,244,16,11,787,1,21,77.0,15.068273812173887,110
3237,205034,250000,Spain,140,22,1,0,1031,6.62,0.0,25,0.0,578,11,6,834,0,36,77.0,12.429220196836383,110
3238,638029,600000,Spain,140,22,4,1,1812,7.16,0.0,28,0.0,945,17,24,1371,0,32,77.0,13.304686600863562,110
3239,676538,450000,Spain,140,22,0,0,904,6.31,0.0,6,0.0,373,2,3,566,0,27,77.0,13.017005083966255,110
3240,866181,550000,Spain,140,22,0,0,296,6.21,0.0,7,0.0,104,3,3,182,0,26,77.0,13.217675375388819,110
3241,1082930,330000,Spain,140,22,9,7,3015,7.03,0.0,72,0.0,769,41,43,1564,0,22,77.0,12.706850963741102,110
3242,1209446,650000,Spain,140,22,0,2,3172,7.06,0.0,16,0.0,1587,16,4,2330,0,27,77.0,13.384729180332174,110
3243,183327,1500000,Spain,140,22,8,4,2361,6.73,0.0,49,0.0,307,22,7,833,1,32,77.0,14.220976332738882,110
3244,282467,620000,Spain,140,22,1,0,278,6.5,0.0,4,0.0,82,4,5,183,1,29,77.0,13.3374763699232,110
3245,639150,550000,Spain,140,22,5,0,1012,6.29,0.0,36,0.0,141,15,6,421,1,32,77.0,13.217675375388819,110
3246,639197,450000,Spain,140,22,5,7,1809,6.96,0.0,39,0.0,293,61,32,1020,1,34,77.0,13.017005083966255,110
3247,671958,600000,Spain,140,22,0,2,609,6.47,0.0,11,0.0,125,11,8,306,1,31,77.0,13.304686600863562,110
3249,1203614,2500000,Spain,57,17,0,1,138,6.22,0.0,26,0.0,196,22,26,497,1,21,78.0,14.731801689838349,110
3250,43375,250000,Spain,140,22,0,0,839,6.36,0.0,12,0.0,323,3,10,514,0,39,77.0,12.429220196836383,110
3251,46933,150000,Argentina,140,22,0,0,2306,6.91,0.0,14,0.0,757,7,6,1239,0,36,77.0,11.918397239722838,3
3252,317562,300000,Spain,140,22,2,3,1520,7.1,0.0,18,0.0,591,32,2,1052,0,34,77.0,12.611541086966115,110
3253,772080,1600000,Chile,140,22,1,1,2040,6.71,0.0,17,0.0,643,20,5,1089,0,25,77.0,14.285514812209815,23
3254,802505,1700000,Spain,140,22,3,1,2085,6.82,0.0,31,0.0,544,16,22,1035,0,27,77.0,14.346139397261565,110
3255,1297989,250000,Spain,140,22,0,1,653,6.37,0.0,20,0.0,159,6,21,352,0,22,77.0,12.429220196836383,110
3257,213649,650000,Spain,140,22,8,3,2131,6.56,0.0,51,0.0,248,19,19,838,1,33,77.0,13.384729180332174,110
3258,321396,1300000,Spain,140,22,3,1,924,6.69,0.0,23,0.0,173,22,15,453,1,33,77.0,14.077875591662238,110
3259,504617,850000,Colombia,140,22,2,0,1175,6.47,0.0,23,0.0,219,11,6,472,1,29,77.0,13.652992804936396,24
3260,573782,850000,Spain,140,22,1,3,2418,6.88,0.0,15,0.0,628,32,33,1377,1,30,77.0,13.652992804936396,110
3261,816190,550000,Spain,140,22,3,1,845,6.4,0.0,20,0.0,106,6,7,305,1,27,77.0,13.217675375388819,110
3262,1419691,450000,Spain,140,22,2,0,483,6.54,0.0,14,0.0,74,3,4,206,1,23,77.0,13.017005083966255,110
3264,750031,1500000,Spain,140,22,0,1,1508,6.79,0.0,9,0.0,661,9,6,945,0,24,77.0,14.220976332738882,110
3265,795309,3500000,Spain,140,22,1,2,1769,7.05,0.0,14,0.0,1042,42,13,1523,0,28,77.0,15.068273812173887,110
3266,820143,3500000,Albania,140,22,0,3,1617,6.91,0.0,16,0.0,852,21,21,1322,0,26,77.0,15.068273812173887,0
3267,837089,4500000,Spain,140,22,1,4,1144,7.29,0.0,32,0.0,448,21,14,799,0,27,77.0,15.319588176962746,110
3268,846966,8500000,Spain,140,22,12,2,2490,7.05,0.0,56,0.0,548,22,20,1067,0,25,77.0,15.955576839107596,110
3269,970550,3300000,Spain,140,22,1,0,1637,6.98,0.0,10,0.0,763,8,6,1163,0,23,77.0,15.009433329466965,110
3270,1052993,5500000,Spain,140,22,3,3,1224,7.15,0.0,49,0.0,352,29,21,725,0,23,77.0,15.520258832020865,110
3271,1184777,1500000,Spain,140,22,3,3,1739,6.76,0.0,31,0.0,296,25,23,822,0,22,77.0,14.220976332738882,110
3272,169865,6500000,Denmark,140,22,20,2,2886,7.24,0.0,97,0.0,360,19,20,959,1,32,77.0,15.687312888712007,34
3274,593129,3000000,Spain,140,22,4,2,2268,6.79,0.0,43,0.0,421,25,15,1032,1,31,77.0,14.914123179965662,110
3275,659203,2000000,Spain,140,22,1,0,277,6.27,0.0,8,0.0,66,7,3,168,1,28,77.0,14.508658238524095,110
3276,489245,550000,Spain,140,22,0,0,344,6.39,0.0,8,0.0,82,3,3,219,0,31,77.0,13.217675375388819,110
3277,906919,1000000,Spain,140,22,1,7,2033,7.0,0.0,43,0.0,919,52,15,1522,0,25,77.0,13.815511557963774,110
3278,914401,2000000,Spain,140,22,1,1,2470,7.0,0.0,18,0.0,1160,16,13,1656,0,26,77.0,14.508658238524095,110
3279,923298,1000000,Spain,140,22,6,4,2153,7.23,0.0,54,0.0,899,49,25,1627,0,26,77.0,13.815511557963774,110
3281,973765,900000,Spain,140,22,1,1,735,6.54,0.0,12,0.0,295,10,13,498,0,25,77.0,13.710151153416941,110
3282,1122478,1500000,Spain,140,22,1,2,1079,6.84,0.0,7,0.0,530,16,5,724,0,24,77.0,14.220976332738882,110
3283,1209980,600000,Spain,140,22,3,1,1491,6.99,0.0,20,0.0,495,35,20,903,0,20,77.0,13.304686600863562,110
3284,1286471,850000,Spain,140,22,5,4,1400,6.69,0.0,34,0.0,332,16,18,780,0,27,77.0,13.652992804936396,110
3285,863166,1700000,Spain,140,22,4,1,1857,6.47,0.0,51,0.0,276,23,45,759,1,25,77.0,14.346139397261565,110
3286,955586,3000000,Morocco,140,22,7,0,1899,6.81,0.0,42,0.0,261,20,26,758,1,28,77.0,14.914123179965662,84
3287,1042107,1900000,Spain,140,22,1,2,810,6.52,0.0,20,0.0,126,10,12,351,1,23,77.0,14.45736497045232,110
3288,1174974,750000,Brazil,140,22,4,0,1206,6.69,0.0,38,0.0,78,12,46,513,1,23,77.0,13.527829818844937,14
3289,1209441,850000,Spain,140,22,1,0,835,6.41,0.0,18,0.0,133,6,4,369,1,23,77.0,13.652992804936396,110
3290,37436,350000,Spain,140,22,0,3,803,7.04,0.0,7,0.0,561,35,7,829,0,39,77.0,12.765691290604371,110
3291,513086,850000,Spain,140,22,2,0,460,6.88,0.0,8,0.0,260,8,5,400,0,29,77.0,13.652992804936396,110
3292,520385,700000,Spain,140,22,0,0,1580,7.06,0.0,9,0.0,790,11,8,1119,0,32,77.0,13.45883704259595,110
3293,686460,4500000,Argentina,140,22,3,8,2702,7.6,0.0,28,0.0,1534,61,17,2427,0,27,77.0,15.319588176962746,3
3294,792783,2500000,Spain,140,22,4,2,2048,6.74,0.0,38,0.0,711,26,16,1233,0,27,77.0,14.731801689838349,110
3295,1005802,800000,Spain,140,22,0,0,1414,6.8,0.0,14,0.0,693,13,4,1021,0,27,77.0,13.592368256649284,110
3296,1047322,2000000,Spain,230,16,0,0,129,6.8,0.0,39,0.0,444,16,26,902,0,26,79.8,14.508658238524095,110
3297,1242139,1450000,Belgium,69,23,2,1,458,6.62,0.0,16,0.0,215,12,9,426,0,24,76.9,14.187074804051692,9
3299,200917,3500000,Spain,140,22,8,2,2329,6.76,0.0,61,0.0,308,17,9,780,1,31,77.0,15.068273812173887,110
3300,522577,900000,Spain,140,22,8,2,2666,6.89,0.0,70,0.0,525,31,34,1325,1,27,77.0,13.710151153416941,110
3301,924300,3000000,Brazil,140,22,4,0,1037,6.5,0.0,33,0.0,127,10,21,444,1,26,77.0,14.914123179965662,14
3302,1431263,450000,Portugal,140,22,4,1,1170,6.52,0.0,39,0.0,93,7,12,426,1,23,77.0,13.017005083966255,98
3303,182925,950000,France,140,22,1,0,739,6.77,0.0,14,0.0,421,4,7,706,0,33,77.0,13.76421831620775,42
3304,1093698,1000000,Spain,140,22,1,0,2443,6.91,0.0,29,0.0,926,9,22,1630,0,24,77.0,13.815511557963774,110
3306,1167225,400000,Spain,140,22,2,2,1546,6.74,0.0,12,0.0,813,9,6,1198,0,23,77.0,12.899222326086994,110
3307,1168852,1500000,Spain,140,22,0,1,2141,6.84,0.0,8,0.0,679,12,17,1148,0,25,77.0,14.220976332738882,110
3308,164614,900000,Ivory Coast,140,22,2,2,907,6.6,0.0,22,0.0,165,14,9,440,1,33,77.0,13.710151153416941,65
3309,478391,600000,Spain,140,22,2,2,1227,6.62,0.0,15,0.0,447,17,9,816,1,32,77.0,13.304686600863562,110
3310,681593,440000,Croatia,61,15,2,0,712,6.43,0.0,6,0.0,23,1,1,69,1,23,84.9,12.994532278619134,28
3311,748378,1700000,Spain,140,22,0,2,863,6.7,0.0,15,0.0,174,12,17,422,1,25,77.0,14.346139397261565,110
3312,880534,600000,Spain,140,22,2,1,928,6.37,0.0,22,0.0,112,4,12,359,1,30,77.0,13.304686600863562,110
3313,889229,2500000,Spain,140,22,3,11,3064,7.62,0.0,42,0.0,1403,97,77,2693,1,26,77.0,14.731801689838349,110
3314,899195,1500000,Spain,140,22,6,3,1185,6.89,0.0,48,0.0,269,21,24,712,1,24,77.0,14.220976332738882,110
3315,1225417,800000,Spain,140,22,12,3,2064,6.96,0.0,75,0.0,139,16,18,574,1,24,77.0,13.592368256649284,110
3316,1324054,400000,Spain,140,22,0,0,205,6.38,0.0,13,0.0,78,3,7,168,1,20,77.0,12.899222326086994,110
3317,183166,150000,Spain,140,22,0,0,1297,7.09,0.0,5,0.0,538,6,10,874,0,39,77.0,11.918397239722838,110
3318,563069,1500000,France,140,22,0,0,894,6.35,0.0,4,0.0,388,2,6,654,0,29,77.0,14.220976332738882,42
3319,616529,660000,Spain,140,22,0,0,331,6.44,0.0,10,0.0,62,5,3,169,0,28,77.0,13.399996629152975,110
3320,730472,850000,Spain,140,22,1,4,1383,6.77,0.0,37,0.0,384,20,26,854,0,28,77.0,13.652992804936396,110
3321,874045,900000,Spain,140,22,1,1,3018,6.99,0.0,21,0.0,1384,32,17,1962,0,28,77.0,13.710151153416941,110
3322,915168,800000,Spain,140,22,2,1,2114,6.81,0.0,23,0.0,862,8,5,1375,0,26,77.0,13.592368256649284,110
3323,1204447,700000,Spain,140,22,2,3,1627,6.79,0.0,20,0.0,348,31,30,738,0,22,77.0,13.45883704259595,110
3324,1326061,750000,Spain,140,22,2,2,955,6.47,0.0,23,0.0,235,9,9,514,0,22,77.0,13.527829818844937,110
3325,1536730,250000,Spain,140,22,0,0,310,6.26,0.0,1,0.0,104,2,4,193,0,20,77.0,12.429220196836383,110
3326,41292,1100000,Spain,140,22,9,1,1555,6.6,0.0,49,0.0,222,9,16,547,1,37,77.0,13.910821646859095,110
3327,639458,600000,Spain,140,22,5,2,2024,6.65,0.0,52,0.0,273,28,12,830,1,37,77.0,13.304686600863562,110
3328,670034,850000,France,140,22,2,1,1391,6.6,0.0,25,0.0,270,15,21,786,1,28,77.0,13.652992804936396,42
3329,967085,3500000,Spain,140,22,7,4,2570,7.04,0.0,57,0.0,986,46,10,1656,1,24,77.0,15.068273812173887,110
3330,292262,2000000,Spain,140,22,0,1,1209,6.88,0.0,10,0.0,678,17,17,1052,0,34,77.0,14.508658238524095,110
3331,671945,550000,Spain,140,22,0,1,1223,6.8,0.0,7,0.0,618,7,7,895,0,26,77.0,13.217675375388819,110
3332,876432,2000000,Spain,140,22,4,0,2637,6.98,0.0,21,0.0,1280,28,17,1884,0,26,77.0,14.508658238524095,110
3333,971787,2300000,France,140,22,1,5,2222,6.92,0.0,36,0.0,465,32,77,1129,0,22,77.0,14.648420115681892,42
3334,1116736,2000000,Spain,140,22,10,1,2511,7.0,0.0,64,0.0,718,40,36,1416,0,24,77.0,14.508658238524095,110
3335,1120109,1500000,Spain,140,22,0,2,1116,6.84,0.0,2,0.0,500,18,7,941,0,23,77.0,14.220976332738882,110
3336,1250510,600000,France,140,22,0,0,703,6.58,0.0,7,0.0,297,6,10,550,0,22,77.0,13.304686600863562,42
3337,1305626,550000,Spain,140,22,0,2,931,6.85,0.0,2,0.0,521,10,7,710,0,22,77.0,13.217675375388819,110
3338,1313343,850000,Spain,140,22,2,0,541,6.45,0.0,12,0.0,187,11,7,390,0,21,77.0,13.652992804936396,110
3339,409152,3300000,Montenegro,140,22,4,2,1928,6.44,0.0,50,0.0,191,13,9,597,1,30,77.0,15.009433329466965,82
3340,638074,2000000,Spain,140,22,0,3,1070,6.51,0.0,13,0.0,434,23,11,717,1,25,77.0,14.508658238524095,110
3341,643537,3000000,Colombia,140,22,8,2,2747,7.0,0.0,78,0.0,565,38,26,1264,1,28,77.0,14.914123179965662,24
3342,675095,3300000,Spain,140,22,2,0,505,6.44,0.0,19,0.0,75,2,5,179,1,28,77.0,15.009433329466965,110
3343,800817,950000,Spain,140,22,5,1,848,6.73,0.0,21,0.0,96,6,8,290,1,26,77.0,13.76421831620775,110
3344,639177,850000,Spain,140,22,0,0,364,6.45,0.0,5,0.0,173,3,5,277,0,29,77.0,13.652992804936396,110
3345,671686,2500000,Spain,140,22,0,2,2412,7.15,0.0,12,0.0,1068,25,56,1747,0,28,77.0,14.731801689838349,110
3346,801213,3000000,Spain,140,22,7,2,2994,7.41,0.0,88,0.0,835,49,50,1886,0,27,77.0,14.914123179965662,110
3347,965022,950000,Spain,140,22,0,0,885,6.38,0.0,14,0.0,339,15,12,619,0,26,77.0,13.76421831620775,110
3348,976705,2500000,Argentina,140,22,4,1,2820,7.18,0.0,68,0.0,804,61,59,1740,0,24,77.0,14.731801689838349,3
3349,1077917,2500000,Spain,87,21,0,0,248,6.17,0.0,8,0.0,77,10,4,198,0,23,91.3,14.731801689838349,110
3350,1099712,3500000,Argentina,140,22,5,4,2220,7.24,0.0,80,0.0,1112,45,38,1768,0,23,77.0,15.068273812173887,3
3351,1217644,850000,Spain,140,22,1,0,1454,7.05,0.0,10,0.0,705,3,2,996,0,23,77.0,13.652992804936396,110
3352,1419969,250000,Spain,140,22,1,0,923,6.82,0.0,30,0.0,241,19,21,548,0,19,77.0,12.429220196836383,110
3353,359198,2800000,Spain,140,22,7,0,1147,6.92,0.0,33,0.0,304,6,6,610,1,33,77.0,14.845130332288226,110
